#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABCA1	STAT3	9606.ENSP00000363868	9606.ENSP00000264657	0	0	0	0	0.050	0	0	0.813	0.815
ABCA1	ICAM1	9606.ENSP00000363868	9606.ENSP00000264832	0	0	0	0	0.054	0	0	0.498	0.505
ABCA1	PPARGC1A	9606.ENSP00000363868	9606.ENSP00000264867	0	0	0	0	0.042	0	0	0.466	0.466
ABCA1	NPC1	9606.ENSP00000363868	9606.ENSP00000269228	0	0	0	0	0.062	0.067	0	0.806	0.816
ABCA1	ABCG8	9606.ENSP00000363868	9606.ENSP00000272286	0	0	0	0.560	0.055	0	0	0.461	0.468
ABCA1	ABCA12	9606.ENSP00000363868	9606.ENSP00000272895	0	0	0.069	0.822	0	0.318	0	0.222	0.464
ABCA1	APP	9606.ENSP00000363868	9606.ENSP00000284981	0	0	0	0	0.044	0	0	0.548	0.550
ABCA1	PPARG	9606.ENSP00000363868	9606.ENSP00000287820	0	0	0	0	0.044	0.049	0	0.818	0.820
ABCA1	NPC1L1	9606.ENSP00000363868	9606.ENSP00000289547	0	0	0	0	0.055	0.067	0	0.807	0.815
ABCA1	STC1	9606.ENSP00000363868	9606.ENSP00000290271	0	0	0	0	0.058	0	0	0.442	0.451
ABCA1	ACOX1	9606.ENSP00000363868	9606.ENSP00000293217	0	0	0	0	0.069	0	0	0.519	0.533
ABCA1	MERTK	9606.ENSP00000363868	9606.ENSP00000295408	0	0	0	0	0.087	0.044	0	0.441	0.470
ABCA1	ALB	9606.ENSP00000363868	9606.ENSP00000295897	0	0	0	0	0.044	0	0	0.522	0.524
ABCA1	NOS3	9606.ENSP00000363868	9606.ENSP00000297494	0	0	0	0	0.053	0	0	0.422	0.429
ABCA1	LIPC	9606.ENSP00000363868	9606.ENSP00000299022	0	0	0	0	0	0.074	0	0.737	0.746
ABCA1	MED1	9606.ENSP00000363868	9606.ENSP00000300651	0	0	0	0	0.051	0.060	0.400	0.170	0.496
ABCA1	SOAT2	9606.ENSP00000363868	9606.ENSP00000301466	0	0	0	0	0.054	0.065	0	0.473	0.494
ABCA1	CYP7A1	9606.ENSP00000363868	9606.ENSP00000301645	0	0	0	0	0.051	0.066	0	0.857	0.862
ABCA1	PCSK9	9606.ENSP00000363868	9606.ENSP00000303208	0	0	0	0	0	0	0	0.664	0.664
ABCA1	PRKACA	9606.ENSP00000363868	9606.ENSP00000309591	0	0	0	0	0.055	0	0.400	0.325	0.584
ABCA1	CYP7B1	9606.ENSP00000363868	9606.ENSP00000310721	0	0	0	0	0.053	0.066	0	0.465	0.486
ABCA1	LEP	9606.ENSP00000363868	9606.ENSP00000312652	0	0	0	0	0.049	0	0	0.644	0.646
ABCA1	MLXIPL	9606.ENSP00000363868	9606.ENSP00000320886	0	0	0	0	0	0	0	0.447	0.447
ABCA1	SLC2A4	9606.ENSP00000363868	9606.ENSP00000320935	0	0	0	0	0.055	0.045	0	0.419	0.430
ABCA1	SPNS2	9606.ENSP00000363868	9606.ENSP00000333292	0	0	0	0	0	0.070	0	0.469	0.485
ABCA1	LIPA	9606.ENSP00000363868	9606.ENSP00000337354	0	0	0	0	0.063	0.041	0	0.730	0.736
ABCA1	CAV1	9606.ENSP00000363868	9606.ENSP00000339191	0	0	0	0	0	0	0	0.692	0.692
ABCA1	INSIG1	9606.ENSP00000363868	9606.ENSP00000344741	0	0	0	0	0.043	0.053	0	0.691	0.696
ABCA1	ACOX3	9606.ENSP00000363868	9606.ENSP00000348775	0	0	0	0	0.067	0	0	0.478	0.492
ABCA1	MYLIP	9606.ENSP00000363868	9606.ENSP00000349298	0	0	0	0	0.062	0.067	0	0.809	0.818
ABCA1	APOA4	9606.ENSP00000363868	9606.ENSP00000350425	0	0	0	0	0	0	0	0.507	0.507
ABCA1	SREBF2	9606.ENSP00000363868	9606.ENSP00000354476	0	0	0	0	0	0.060	0	0.939	0.940
ABCA1	DMD	9606.ENSP00000363868	9606.ENSP00000354923	0	0	0	0	0	0.292	0	0.414	0.567
ABCA1	ABCG1	9606.ENSP00000363868	9606.ENSP00000354995	0	0	0	0.567	0.088	0	0	0.516	0.540
ABCA1	XPR1	9606.ENSP00000363868	9606.ENSP00000356562	0	0	0	0	0.060	0	0	0.939	0.940
ABCA1	SOAT1	9606.ENSP00000363868	9606.ENSP00000356591	0	0	0	0	0.061	0.065	0	0.612	0.630
ABCA1	APOA2	9606.ENSP00000363868	9606.ENSP00000356969	0	0	0	0	0.059	0	0	0.872	0.874
ABCA1	PRKACB	9606.ENSP00000363868	9606.ENSP00000359719	0	0	0	0	0.057	0	0.400	0.337	0.592
ABCA1	ANGPTL3	9606.ENSP00000363868	9606.ENSP00000360170	0	0	0	0	0.053	0.045	0	0.520	0.529
ABCA1	TREM2	9606.ENSP00000363868	9606.ENSP00000362205	0	0	0	0	0.070	0	0	0.394	0.412
ABCA1	TLR4	9606.ENSP00000363868	9606.ENSP00000363089	0	0	0	0	0.124	0	0	0.545	0.584
ABCA1	LDLRAP1	9606.ENSP00000363868	9606.ENSP00000363458	0	0	0	0	0	0	0	0.412	0.412
ABCA1	ABCC8	9606.ENSP00000363868	9606.ENSP00000494321	0	0	0	0	0.057	0.100	0	0.355	0.405
ABCA1	TMCO1	9606.ENSP00000363868	9606.ENSP00000480514	0	0	0	0	0.044	0	0	0.411	0.413
ABCA1	DGAT1	9606.ENSP00000363868	9606.ENSP00000482264	0	0	0	0	0.054	0.065	0	0.404	0.427
ABCA1	APOC4	9606.ENSP00000363868	9606.ENSP00000468236	0	0	0	0	0.051	0	0	0.437	0.443
ABCA1	ABCG5	9606.ENSP00000363868	9606.ENSP00000384513	0	0	0	0.563	0.055	0	0	0.462	0.470
ABCA1	ARMS2	9606.ENSP00000363868	9606.ENSP00000436682	0	0	0	0	0	0	0	0.477	0.477
ABCA1	ACACA	9606.ENSP00000363868	9606.ENSP00000483300	0	0	0	0	0	0	0	0.485	0.485
ABCA1	ADIPOQ	9606.ENSP00000363868	9606.ENSP00000389814	0	0	0	0	0.060	0	0	0.478	0.488
ABCA1	AKT1	9606.ENSP00000363868	9606.ENSP00000451828	0	0	0	0	0.055	0.044	0	0.487	0.496
ABCA1	TFRC	9606.ENSP00000363868	9606.ENSP00000376197	0	0	0	0	0.061	0	0	0.493	0.504
ABCA1	APOM	9606.ENSP00000363868	9606.ENSP00000365081	0	0	0	0	0	0	0	0.514	0.514
ABCA1	SOD2	9606.ENSP00000363868	9606.ENSP00000446252	0	0	0	0	0.072	0	0	0.523	0.538
ABCA1	ACTB	9606.ENSP00000363868	9606.ENSP00000494750	0	0	0	0	0	0	0	0.551	0.551
ABCA1	MTTP	9606.ENSP00000363868	9606.ENSP00000427679	0	0	0	0	0.057	0	0	0.558	0.566
ABCA1	PRKACG	9606.ENSP00000363868	9606.ENSP00000366488	0	0	0	0	0.055	0	0.400	0.326	0.584
ABCA1	APOC2	9606.ENSP00000363868	9606.ENSP00000466775	0	0	0	0	0.058	0	0	0.578	0.585
ABCA1	NPC2	9606.ENSP00000363868	9606.ENSP00000451206	0	0	0	0	0.106	0	0	0.560	0.589
ABCA1	APOA5	9606.ENSP00000363868	9606.ENSP00000445002	0	0	0	0	0.052	0.051	0	0.601	0.610
ABCA1	IL6	9606.ENSP00000363868	9606.ENSP00000385675	0	0	0	0	0.063	0	0	0.604	0.613
ABCA1	JAK2	9606.ENSP00000363868	9606.ENSP00000371067	0	0	0	0	0.068	0.044	0	0.613	0.625
ABCA1	LPL	9606.ENSP00000363868	9606.ENSP00000497642	0	0	0	0	0.042	0	0	0.669	0.670
ABCA1	INS	9606.ENSP00000363868	9606.ENSP00000380432	0	0	0	0	0.056	0	0	0.738	0.742
ABCA1	NR1H4	9606.ENSP00000363868	9606.ENSP00000447149	0	0	0	0	0.044	0.049	0	0.751	0.754
ABCA1	CD36	9606.ENSP00000363868	9606.ENSP00000415743	0	0	0	0	0.087	0	0	0.823	0.831
ABCA1	NR1H3	9606.ENSP00000363868	9606.ENSP00000477707	0	0	0	0	0.061	0.049	0.500	0.935	0.967
ABCA1	NR1H2	9606.ENSP00000363868	9606.ENSP00000499121	0	0	0	0	0	0.628	0.800	0.900	0.991
ABCA12	ABCC6	9606.ENSP00000272895	9606.ENSP00000205557	0	0	0	0.547	0.057	0.100	0	0.484	0.524
ABCA12	KRT1	9606.ENSP00000272895	9606.ENSP00000252244	0	0	0	0	0.044	0.051	0	0.452	0.459
ABCA12	NR1H2	9606.ENSP00000272895	9606.ENSP00000499121	0	0	0	0	0	0.297	0	0.204	0.417
ABCA12	ABCA5	9606.ENSP00000272895	9606.ENSP00000376443	0	0	0.114	0.673	0.043	0.166	0	0.281	0.424
ABCA12	ABHD5	9606.ENSP00000272895	9606.ENSP00000495778	0	0	0	0	0.050	0.041	0	0.427	0.433
ABCA12	ABCC8	9606.ENSP00000272895	9606.ENSP00000494321	0	0	0	0	0.057	0.100	0	0.389	0.436
ABCA12	MAIP1	9606.ENSP00000272895	9606.ENSP00000295079	0	0	0	0	0	0	0	0.438	0.438
ABCA12	FLG2	9606.ENSP00000272895	9606.ENSP00000373370	0	0	0	0	0.080	0.048	0	0.615	0.634
ABCA12	FLG	9606.ENSP00000272895	9606.ENSP00000357789	0	0	0	0	0.061	0.048	0	0.633	0.643
ABCA12	PNPLA1	9606.ENSP00000272895	9606.ENSP00000378072	0	0	0	0	0.061	0	0	0.784	0.788
ABCA12	ALOX12B	9606.ENSP00000272895	9606.ENSP00000497784	0	0	0	0	0.067	0.060	0	0.793	0.803
ABCA12	ALOXE3	9606.ENSP00000272895	9606.ENSP00000314879	0	0	0	0	0.084	0.060	0	0.793	0.806
ABCA2	ATP12A	9606.ENSP00000344155	9606.ENSP00000218548	0	0	0	0	0.062	0.067	0.720	0.115	0.754
ABCA2	APOA1	9606.ENSP00000344155	9606.ENSP00000236850	0	0	0	0	0.055	0	0	0.474	0.482
ABCA2	ATP1B2	9606.ENSP00000344155	9606.ENSP00000250111	0	0	0	0	0.053	0	0.720	0.052	0.726
ABCA2	SLC9A1	9606.ENSP00000344155	9606.ENSP00000263980	0	0	0	0	0.099	0.045	0.720	0.095	0.752
ABCA2	ABCB6	9606.ENSP00000344155	9606.ENSP00000265316	0	0	0	0.554	0.044	0.050	0.900	0.311	0.929
ABCA2	ABCG8	9606.ENSP00000344155	9606.ENSP00000272286	0	0	0	0.563	0.055	0	0.900	0.246	0.922
ABCA2	APP	9606.ENSP00000344155	9606.ENSP00000284981	0	0	0	0	0.083	0	0	0.482	0.505
ABCA2	ATP1B3	9606.ENSP00000344155	9606.ENSP00000286371	0	0	0	0	0.053	0	0.720	0.107	0.742
ABCA2	ABCB8	9606.ENSP00000344155	9606.ENSP00000297504	0	0	0	0.559	0.087	0.100	0.720	0.252	0.805
ABCA2	ATP4B	9606.ENSP00000344155	9606.ENSP00000334216	0	0	0	0	0.055	0	0.540	0	0.546
ABCA2	APBB2	9606.ENSP00000344155	9606.ENSP00000427211	0	0	0	0	0.053	0.048	0	0.454	0.465
ABCA2	ATP1A4	9606.ENSP00000344155	9606.ENSP00000357060	0	0	0	0	0.062	0.067	0.540	0.090	0.584
ABCA2	PLN	9606.ENSP00000344155	9606.ENSP00000350132	0	0	0	0	0	0	0.720	0	0.720
ABCA2	ABCC8	9606.ENSP00000344155	9606.ENSP00000494321	0	0	0	0	0.098	0.100	0.540	0.342	0.721
ABCA2	ATP1B1	9606.ENSP00000344155	9606.ENSP00000356790	0	0	0	0	0.053	0	0.720	0.065	0.730
ABCA2	ATP1A2	9606.ENSP00000344155	9606.ENSP00000354490	0	0	0	0	0.082	0.067	0.720	0.072	0.747
ABCA2	ATP2A2	9606.ENSP00000344155	9606.ENSP00000440045	0	0	0	0	0.092	0.067	0.720	0.077	0.751
ABCA2	ATP1A1	9606.ENSP00000344155	9606.ENSP00000445306	0	0	0	0	0.087	0.067	0.720	0.090	0.754
ABCA2	ATP1A3	9606.ENSP00000344155	9606.ENSP00000444688	0	0	0	0	0.109	0.067	0.720	0.133	0.771
ABCA2	ABCG5	9606.ENSP00000344155	9606.ENSP00000384513	0	0	0	0.574	0.055	0	0.900	0.258	0.923
ABCA3	CRY1	9606.ENSP00000301732	9606.ENSP00000008527	0	0	0	0	0	0	0	0.435	0.435
ABCA3	LPCAT1	9606.ENSP00000301732	9606.ENSP00000283415	0	0	0	0	0.151	0	0	0.569	0.619
ABCA3	ABCA4	9606.ENSP00000301732	9606.ENSP00000359245	0	0	0.073	0.826	0	0.271	0	0.189	0.404
ABCA3	SFTPD	9606.ENSP00000301732	9606.ENSP00000361366	0	0	0	0	0.138	0.045	0	0.542	0.590
ABCA4	USH1C	9606.ENSP00000359245	9606.ENSP00000005226	0	0	0	0	0	0.090	0	0.438	0.467
ABCA4	CDH23	9606.ENSP00000359245	9606.ENSP00000224721	0	0	0	0	0	0.057	0	0.406	0.416
ABCA4	TULP1	9606.ENSP00000359245	9606.ENSP00000229771	0	0	0	0	0.071	0	0	0.806	0.812
ABCA4	APOB	9606.ENSP00000359245	9606.ENSP00000233242	0	0	0	0	0.060	0	0	0.400	0.412
ABCA4	APOA1	9606.ENSP00000359245	9606.ENSP00000236850	0	0	0	0	0.069	0	0	0.497	0.512
ABCA4	CNGB1	9606.ENSP00000359245	9606.ENSP00000251102	0	0	0	0	0.049	0.306	0	0.795	0.853
ABCA4	SLC24A1	9606.ENSP00000359245	9606.ENSP00000261892	0.045	0	0	0	0.092	0.050	0	0.514	0.546
ABCA4	RPE65	9606.ENSP00000359245	9606.ENSP00000262340	0	0	0	0	0.052	0	0	0.866	0.868
ABCA4	WNT5A	9606.ENSP00000359245	9606.ENSP00000264634	0	0	0	0	0.062	0	0	0.425	0.437
ABCA4	ABCB6	9606.ENSP00000359245	9606.ENSP00000265316	0	0	0	0.558	0	0.050	0	0.420	0.426
ABCA4	MERTK	9606.ENSP00000359245	9606.ENSP00000295408	0	0	0	0	0.055	0.044	0	0.681	0.686
ABCA4	RHO	9606.ENSP00000359245	9606.ENSP00000296271	0	0	0	0	0.081	0	0	0.809	0.817
ABCA4	ABCB8	9606.ENSP00000359245	9606.ENSP00000297504	0	0	0	0.567	0.057	0.100	0	0.375	0.423
ABCA4	NXNL1	9606.ENSP00000359245	9606.ENSP00000305631	0	0	0	0	0.062	0	0	0.563	0.573
ABCA4	USH2A	9606.ENSP00000359245	9606.ENSP00000305941	0	0	0	0	0.074	0	0	0.776	0.783
ABCA4	IQCB1	9606.ENSP00000359245	9606.ENSP00000311505	0	0	0	0	0	0	0	0.492	0.492
ABCA4	BBS1	9606.ENSP00000359245	9606.ENSP00000317469	0	0	0	0	0	0	0	0.470	0.470
ABCA4	POC1B	9606.ENSP00000359245	9606.ENSP00000323302	0	0	0	0	0	0.051	0	0.420	0.426
ABCA4	CLRN1	9606.ENSP00000359245	9606.ENSP00000329158	0	0	0	0	0	0	0	0.507	0.507
ABCA4	CX3CR1	9606.ENSP00000359245	9606.ENSP00000351059	0	0	0	0	0.067	0	0	0.454	0.469
ABCA4	LAMP2	9606.ENSP00000359245	9606.ENSP00000408411	0	0	0	0	0	0	0	0.426	0.426
ABCA4	CNNM4	9606.ENSP00000359245	9606.ENSP00000366275	0	0	0	0	0.140	0	0	0.412	0.472
ABCA4	UNC13B	9606.ENSP00000359245	9606.ENSP00000479261	0	0	0	0	0.054	0	0	0.482	0.489
ABCA4	ARMS2	9606.ENSP00000359245	9606.ENSP00000436682	0	0	0	0	0	0	0	0.571	0.571
ABCA4	SPATA7	9606.ENSP00000359245	9606.ENSP00000377176	0	0	0	0	0	0	0	0.577	0.577
ABCA4	RP1L1	9606.ENSP00000359245	9606.ENSP00000371923	0	0	0	0	0.049	0	0	0.587	0.590
ABCA4	AIPL1	9606.ENSP00000359245	9606.ENSP00000370521	0	0	0	0	0.048	0	0	0.760	0.761
ABCA4	CDHR1	9606.ENSP00000359245	9606.ENSP00000485478	0	0	0	0	0.077	0.057	0	0.749	0.763
ABCA4	PROM1	9606.ENSP00000359245	9606.ENSP00000426809	0	0	0	0	0.088	0	0	0.794	0.804
ABCA4	RDH12	9606.ENSP00000359245	9606.ENSP00000449079	0	0	0	0	0.055	0.069	0	0.823	0.831
ABCB10	ABCB7	9606.ENSP00000355637	9606.ENSP00000253577	0	0	0	0.680	0.060	0.074	0.500	0.576	0.791
ABCB10	SLC40A1	9606.ENSP00000355637	9606.ENSP00000261024	0	0	0	0	0.079	0	0	0.491	0.512
ABCB10	HPX	9606.ENSP00000355637	9606.ENSP00000265983	0	0	0	0	0.087	0	0	0.446	0.472
ABCB10	ABCB8	9606.ENSP00000355637	9606.ENSP00000297504	0	0	0.092	0.848	0	0	0.500	0.181	0.596
ABCB10	FBXL5	9606.ENSP00000355637	9606.ENSP00000344866	0	0	0	0	0.044	0	0	0.417	0.419
ABCB10	ALAS1	9606.ENSP00000355637	9606.ENSP00000378416	0	0	0	0	0.060	0.044	0	0.396	0.410
ABCB10	NCOA4	9606.ENSP00000355637	9606.ENSP00000463027	0	0	0	0	0.072	0	0	0.394	0.414
ABCB10	FTL	9606.ENSP00000355637	9606.ENSP00000366525	0	0	0	0	0.049	0.075	0	0.423	0.449
ABCB10	FXN	9606.ENSP00000355637	9606.ENSP00000419243	0.059	0	0	0	0.054	0.058	0	0.425	0.453
ABCB10	SLC25A38	9606.ENSP00000355637	9606.ENSP00000497532	0	0	0	0	0.042	0.058	0	0.506	0.515
ABCB10	STEAP3	9606.ENSP00000355637	9606.ENSP00000376822	0	0	0	0	0.065	0	0	0.552	0.563
ABCB10	TFRC	9606.ENSP00000355637	9606.ENSP00000376197	0	0	0	0	0.113	0	0	0.552	0.586
ABCB10	FLVCR1	9606.ENSP00000355637	9606.ENSP00000355938	0	0	0	0	0.122	0	0	0.648	0.678
ABCB10	ALAS2	9606.ENSP00000355637	9606.ENSP00000497236	0	0	0	0	0.060	0.044	0	0.708	0.715
ABCB10	TMEM14C	9606.ENSP00000355637	9606.ENSP00000444561	0	0	0	0	0.110	0	0	0.708	0.729
ABCB10	SLC25A28	9606.ENSP00000355637	9606.ENSP00000359526	0	0	0	0	0.060	0.053	0	0.982	0.982
ABCB10	SLC25A37	9606.ENSP00000355637	9606.ENSP00000429200	0	0	0	0	0.053	0.053	0	0.999	0.999
ABCB11	CFTR	9606.ENSP00000497931	9606.ENSP00000003084	0	0	0	0.553	0.234	0.076	0	0.306	0.466
ABCB11	ABCC6	9606.ENSP00000497931	9606.ENSP00000205557	0	0	0	0.590	0.245	0.076	0	0.305	0.473
ABCB11	APOB	9606.ENSP00000497931	9606.ENSP00000233242	0	0	0	0	0.162	0	0	0.402	0.478
ABCB11	APOA1	9606.ENSP00000497931	9606.ENSP00000236850	0	0	0	0	0.060	0	0	0.387	0.400
ABCB11	ATP7B	9606.ENSP00000497931	9606.ENSP00000242839	0.053	0	0	0	0.051	0	0	0.398	0.412
ABCB11	G6PC	9606.ENSP00000497931	9606.ENSP00000253801	0	0	0	0	0.147	0	0	0.627	0.669
ABCB11	MTNR1B	9606.ENSP00000497931	9606.ENSP00000257068	0	0	0	0	0.056	0	0	0.469	0.477
ABCB11	SCARB1	9606.ENSP00000497931	9606.ENSP00000261693	0	0	0	0	0.086	0.066	0	0.447	0.486
ABCB11	PPARGC1A	9606.ENSP00000497931	9606.ENSP00000264867	0	0	0	0	0.062	0.292	0	0.308	0.500
ABCB11	HPX	9606.ENSP00000497931	9606.ENSP00000265983	0	0	0	0	0.684	0	0	0.068	0.693
ABCB11	NPC1	9606.ENSP00000497931	9606.ENSP00000269228	0	0	0	0	0.086	0.068	0	0.421	0.464
ABCB11	ABCG8	9606.ENSP00000497931	9606.ENSP00000272286	0	0	0	0.558	0.169	0.100	0	0.410	0.521
ABCB11	CYP39A1	9606.ENSP00000497931	9606.ENSP00000275016	0	0	0	0	0.115	0.050	0	0.461	0.508
ABCB11	MYO5B	9606.ENSP00000497931	9606.ENSP00000285039	0	0	0	0	0.049	0.065	0	0.538	0.554
ABCB11	NPC1L1	9606.ENSP00000497931	9606.ENSP00000289547	0	0	0	0	0.093	0.068	0	0.505	0.545
ABCB11	FGFR4	9606.ENSP00000497931	9606.ENSP00000292408	0	0	0	0	0	0	0	0.597	0.597
ABCB11	ACOX1	9606.ENSP00000497931	9606.ENSP00000293217	0	0	0	0	0.072	0.049	0.179	0.347	0.464
ABCB11	ALB	9606.ENSP00000497931	9606.ENSP00000295897	0	0	0	0	0.126	0	0	0.419	0.471
ABCB11	CYP7A1	9606.ENSP00000497931	9606.ENSP00000301645	0	0	0	0	0.156	0.050	0	0.924	0.934
ABCB11	ACOX2	9606.ENSP00000497931	9606.ENSP00000307697	0	0	0	0	0.104	0.049	0.179	0.269	0.421
ABCB11	CYP7B1	9606.ENSP00000497931	9606.ENSP00000310721	0	0	0	0	0.069	0.050	0	0.676	0.689
ABCB11	HNF4A	9606.ENSP00000497931	9606.ENSP00000312987	0	0	0	0	0.112	0	0	0.468	0.508
ABCB11	ACACB	9606.ENSP00000497931	9606.ENSP00000341044	0	0	0	0	0.248	0.091	0	0.259	0.450
ABCB11	SREBF2	9606.ENSP00000497931	9606.ENSP00000354476	0	0	0	0	0	0	0	0.512	0.512
ABCB11	NR5A2	9606.ENSP00000497931	9606.ENSP00000356331	0	0	0	0	0.109	0	0	0.497	0.533
ABCB11	XPR1	9606.ENSP00000497931	9606.ENSP00000356562	0	0	0	0	0.055	0	0	0.553	0.560
ABCB11	G6PC2	9606.ENSP00000497931	9606.ENSP00000364512	0	0	0	0	0.121	0	0	0.684	0.710
ABCB11	GSTP1	9606.ENSP00000497931	9606.ENSP00000381607	0	0	0	0	0.085	0	0	0.396	0.424
ABCB11	ABCG5	9606.ENSP00000497931	9606.ENSP00000384513	0	0	0	0.559	0.149	0.100	0	0.420	0.517
ABCB11	BCAP31	9606.ENSP00000497931	9606.ENSP00000392330	0	0	0	0	0.048	0	0	0.428	0.432
ABCB11	TJP2	9606.ENSP00000497931	9606.ENSP00000438262	0	0	0	0	0	0	0	0.548	0.548
ABCB11	HNF1A	9606.ENSP00000497931	9606.ENSP00000438804	0	0	0	0	0.107	0	0	0.376	0.419
ABCB11	NR1H4	9606.ENSP00000497931	9606.ENSP00000447149	0	0	0	0	0.168	0.292	0	0.944	0.964
ABCB11	NR1H3	9606.ENSP00000497931	9606.ENSP00000477707	0	0	0	0	0.094	0	0	0.398	0.432
ABCB11	ACACA	9606.ENSP00000497931	9606.ENSP00000483300	0	0	0	0	0.248	0.091	0	0.294	0.475
ABCB11	ABCC8	9606.ENSP00000497931	9606.ENSP00000494321	0	0	0	0.573	0.234	0.076	0	0.246	0.419
ABCB4	CFTR	9606.ENSP00000265723	9606.ENSP00000003084	0	0	0	0.559	0.236	0.076	0	0.294	0.458
ABCB4	ABCC6	9606.ENSP00000265723	9606.ENSP00000205557	0	0	0	0.582	0.238	0.076	0	0.271	0.443
ABCB4	ATP7B	9606.ENSP00000265723	9606.ENSP00000242839	0.053	0	0	0	0.051	0	0	0.399	0.412
ABCB4	SCARB1	9606.ENSP00000265723	9606.ENSP00000261693	0	0	0	0	0.093	0.066	0	0.366	0.416
ABCB4	CREBBP	9606.ENSP00000265723	9606.ENSP00000262367	0	0	0	0	0.074	0	0.400	0.074	0.440
ABCB4	SLC9A3R1	9606.ENSP00000265723	9606.ENSP00000262613	0	0	0	0	0	0.053	0	0.429	0.436
ABCB4	ACOX1	9606.ENSP00000265723	9606.ENSP00000293217	0	0	0	0	0.072	0.049	0.179	0.274	0.404
ABCB4	ABCC8	9606.ENSP00000265723	9606.ENSP00000494321	0	0	0	0.581	0.234	0.076	0	0.234	0.410
ABCB4	ACACB	9606.ENSP00000265723	9606.ENSP00000341044	0	0	0	0	0.250	0.091	0	0.214	0.417
ABCB4	MED1	9606.ENSP00000265723	9606.ENSP00000300651	0	0	0	0	0	0.051	0.400	0.069	0.423
ABCB4	ACACA	9606.ENSP00000265723	9606.ENSP00000483300	0	0	0	0	0.248	0.091	0	0.235	0.431
ABCB4	SLC4A2	9606.ENSP00000265723	9606.ENSP00000419412	0	0	0	0	0	0.066	0	0.417	0.432
ABCB4	HPX	9606.ENSP00000265723	9606.ENSP00000265983	0	0	0	0	0.414	0	0	0.073	0.433
ABCB4	XPR1	9606.ENSP00000265723	9606.ENSP00000356562	0	0	0	0	0.055	0	0	0.430	0.438
ABCB4	MYO5B	9606.ENSP00000265723	9606.ENSP00000285039	0	0	0	0	0.049	0.065	0	0.434	0.453
ABCB4	RACK1	9606.ENSP00000265723	9606.ENSP00000426909	0	0	0	0	0	0.114	0	0.417	0.461
ABCB4	ABCG5	9606.ENSP00000265723	9606.ENSP00000384513	0	0	0	0.562	0.123	0.100	0	0.408	0.492
ABCB4	NPC1L1	9606.ENSP00000265723	9606.ENSP00000289547	0	0	0	0	0.086	0.068	0	0.461	0.501
ABCB4	CYP7B1	9606.ENSP00000265723	9606.ENSP00000310721	0	0	0	0	0.075	0.050	0	0.492	0.515
ABCB4	TJP2	9606.ENSP00000265723	9606.ENSP00000438262	0	0	0	0	0	0	0	0.520	0.520
ABCB4	ACOX2	9606.ENSP00000265723	9606.ENSP00000307697	0	0	0	0	0.097	0.049	0.179	0.401	0.521
ABCB4	ABCG8	9606.ENSP00000265723	9606.ENSP00000272286	0	0	0	0.561	0.127	0.100	0	0.441	0.523
ABCB4	SRI	9606.ENSP00000265723	9606.ENSP00000265729	0	0	0	0	0.087	0	0	0.575	0.595
ABCB4	NR1H4	9606.ENSP00000265723	9606.ENSP00000447149	0	0	0	0	0.119	0	0	0.731	0.753
