#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AGT	EDNRA	9606.ENSP00000355627	9606.ENSP00000315011	0	0	0	0	0.059	0	0.900	0.892	0.988
AGT	FGF8	9606.ENSP00000355627	9606.ENSP00000321797	0	0	0	0	0.057	0	0	0.622	0.628
AGT	SOX2	9606.ENSP00000355627	9606.ENSP00000323588	0	0	0	0	0.133	0.292	0	0.150	0.432
AGT	LEPR	9606.ENSP00000355627	9606.ENSP00000330393	0	0	0	0	0	0	0	0.423	0.423
AGT	SMAD3	9606.ENSP00000355627	9606.ENSP00000332973	0	0	0	0	0	0.045	0	0.611	0.613
AGT	MAPK11	9606.ENSP00000355627	9606.ENSP00000333685	0	0	0	0	0.068	0	0	0.431	0.447
AGT	EDN3	9606.ENSP00000355627	9606.ENSP00000337128	0	0	0	0	0.067	0	0.400	0.436	0.657
AGT	FOXO3	9606.ENSP00000355627	9606.ENSP00000339527	0	0	0	0	0	0.045	0	0.449	0.451
AGT	SMAD4	9606.ENSP00000355627	9606.ENSP00000341551	0	0	0	0	0	0.045	0	0.410	0.412
AGT	SCNN1B	9606.ENSP00000355627	9606.ENSP00000345751	0	0	0	0	0	0	0	0.409	0.409
AGT	TGFBR2	9606.ENSP00000355627	9606.ENSP00000351905	0	0	0	0	0	0	0	0.401	0.401
AGT	MTOR	9606.ENSP00000355627	9606.ENSP00000354558	0	0	0	0	0	0	0	0.531	0.531
AGT	PTEN	9606.ENSP00000355627	9606.ENSP00000361021	0	0	0	0	0	0	0	0.409	0.409
AGT	TBL1XR1	9606.ENSP00000355627	9606.ENSP00000405574	0	0	0	0	0	0.058	0.400	0.055	0.419
AGT	PPP3CB	9606.ENSP00000355627	9606.ENSP00000378306	0	0	0	0	0	0	0	0.426	0.426
AGT	MDK	9606.ENSP00000355627	9606.ENSP00000385451	0	0	0	0	0.073	0	0	0.408	0.428
AGT	GATA4	9606.ENSP00000355627	9606.ENSP00000435712	0	0	0	0	0.043	0	0	0.484	0.485
AGT	ESR1	9606.ENSP00000355627	9606.ENSP00000405330	0	0	0	0	0	0.045	0	0.488	0.490
AGT	CTNNB1	9606.ENSP00000355627	9606.ENSP00000495360	0	0	0	0	0	0	0	0.492	0.492
AGT	PSAP	9606.ENSP00000355627	9606.ENSP00000378394	0	0	0	0	0	0	0.500	0.090	0.525
AGT	KLF5	9606.ENSP00000355627	9606.ENSP00000366915	0	0	0	0	0	0.045	0	0.530	0.531
AGT	ANXA1	9606.ENSP00000355627	9606.ENSP00000366109	0	0	0	0	0	0	0.400	0.274	0.546
AGT	BCL2	9606.ENSP00000355627	9606.ENSP00000381185	0	0	0	0	0	0	0	0.561	0.561
AGT	DUOX2	9606.ENSP00000355627	9606.ENSP00000373691	0	0	0	0	0	0	0	0.592	0.592
AGT	BDNF	9606.ENSP00000355627	9606.ENSP00000414303	0	0	0	0	0	0	0	0.606	0.606
AGT	FGF9	9606.ENSP00000355627	9606.ENSP00000371790	0	0	0	0	0.057	0	0	0.624	0.630
AGT	IGF1	9606.ENSP00000355627	9606.ENSP00000376637	0	0	0	0	0.047	0	0	0.629	0.631
AGT	MAP2K4	9606.ENSP00000355627	9606.ENSP00000410402	0	0	0	0	0	0	0	0.633	0.633
AGT	NPPC	9606.ENSP00000355627	9606.ENSP00000387159	0	0	0	0	0	0	0	0.636	0.636
AGT	EDN2	9606.ENSP00000355627	9606.ENSP00000361668	0	0	0	0	0	0	0.400	0.587	0.741
AGT	SRC	9606.ENSP00000355627	9606.ENSP00000362680	0	0	0	0	0	0	0.500	0.615	0.799
AGT	LPAR3	9606.ENSP00000355627	9606.ENSP00000359643	0	0	0	0	0	0	0.900	0.138	0.910
AGT	EDN1	9606.ENSP00000355627	9606.ENSP00000368683	0	0	0	0	0	0	0.400	0.926	0.953
AKAP13	TP53	9606.ENSP00000354718	9606.ENSP00000269305	0	0	0	0	0	0	0	0.454	0.454
AKAP13	TBL1XR1	9606.ENSP00000354718	9606.ENSP00000405574	0	0	0	0	0.049	0.051	0	0.481	0.490
AKAP13	ESR1	9606.ENSP00000354718	9606.ENSP00000405330	0	0	0	0	0	0.292	0	0.529	0.652
ALCAM	TGFB1	9606.ENSP00000305988	9606.ENSP00000221930	0	0	0	0	0.055	0	0	0.400	0.408
ALCAM	SOX9	9606.ENSP00000305988	9606.ENSP00000245479	0	0	0	0	0.081	0	0	0.448	0.471
ALCAM	PDGFRB	9606.ENSP00000305988	9606.ENSP00000261799	0	0	0	0	0.068	0	0	0.450	0.465
ALCAM	NRP1	9606.ENSP00000305988	9606.ENSP00000265371	0	0	0	0	0.062	0	0	0.446	0.458
ALCAM	CCL11	9606.ENSP00000305988	9606.ENSP00000302234	0	0	0	0	0.095	0	0	0.430	0.462
ALCAM	NRN1	9606.ENSP00000305988	9606.ENSP00000480483	0	0	0	0	0	0	0	0.400	0.400
ALCAM	ITGA4	9606.ENSP00000305988	9606.ENSP00000380227	0	0	0	0	0	0	0	0.435	0.435
ALCAM	CTNNB1	9606.ENSP00000305988	9606.ENSP00000495360	0	0	0	0	0.047	0.053	0	0.447	0.457
ALCAM	SOX2	9606.ENSP00000305988	9606.ENSP00000323588	0	0	0	0	0.074	0	0	0.582	0.596
ALCAM	CD9	9606.ENSP00000305988	9606.ENSP00000371958	0	0	0	0	0.042	0.510	0	0.545	0.767
ALCAM	ITGB1	9606.ENSP00000305988	9606.ENSP00000379350	0	0	0	0	0.062	0	0	0.821	0.824
ALKBH1	IGF2	9606.ENSP00000216489	9606.ENSP00000391826	0	0	0	0	0	0	0	0.418	0.418
AMH	TGFBR3	9606.ENSP00000221496	9606.ENSP00000212355	0	0	0	0	0	0.045	0	0.448	0.450
AMH	FOXO3	9606.ENSP00000221496	9606.ENSP00000339527	0	0	0	0	0	0	0	0.406	0.406
AMH	SMAD4	9606.ENSP00000221496	9606.ENSP00000341551	0	0	0	0	0	0.095	0	0.380	0.415
AMH	MATN1	9606.ENSP00000221496	9606.ENSP00000362870	0	0	0	0	0	0.045	0	0.419	0.422
AMH	SMAD2	9606.ENSP00000221496	9606.ENSP00000262160	0	0	0	0	0	0.095	0	0.406	0.439
AMH	BMP4	9606.ENSP00000221496	9606.ENSP00000245451	0	0	0	0	0.042	0	0	0.444	0.444
AMH	FGF9	9606.ENSP00000221496	9606.ENSP00000371790	0	0	0	0	0.051	0	0	0.445	0.451
AMH	BRCA2	9606.ENSP00000221496	9606.ENSP00000369497	0	0	0	0	0	0	0	0.473	0.473
AMH	GATA6	9606.ENSP00000221496	9606.ENSP00000269216	0	0	0	0	0	0.046	0	0.520	0.523
AMH	WNT7A	9606.ENSP00000221496	9606.ENSP00000285018	0	0	0	0	0	0.079	0	0.534	0.552
AMH	ESR1	9606.ENSP00000221496	9606.ENSP00000405330	0	0	0	0	0.042	0	0	0.556	0.556
AMH	IGF2	9606.ENSP00000221496	9606.ENSP00000391826	0	0	0	0	0.069	0	0	0.543	0.556
AMH	TGFBR2	9606.ENSP00000221496	9606.ENSP00000351905	0	0	0	0	0.048	0.126	0	0.541	0.585
AMH	LEP	9606.ENSP00000221496	9606.ENSP00000312652	0	0	0	0	0	0	0	0.620	0.620
AMH	AR	9606.ENSP00000221496	9606.ENSP00000363822	0	0	0	0	0	0	0	0.626	0.626
AMH	IGF1	9606.ENSP00000221496	9606.ENSP00000376637	0	0	0	0	0	0	0	0.702	0.702
AMH	FOXL2	9606.ENSP00000221496	9606.ENSP00000497217	0	0	0	0	0.054	0	0	0.801	0.804
AMH	CYP19A1	9606.ENSP00000221496	9606.ENSP00000379683	0	0	0	0	0.098	0	0	0.844	0.853
AMH	GATA4	9606.ENSP00000221496	9606.ENSP00000435712	0	0	0	0	0.042	0.046	0.500	0.738	0.864
AMH	FSHR	9606.ENSP00000221496	9606.ENSP00000384708	0	0	0	0	0	0	0	0.882	0.882
AMH	BMPR1B	9606.ENSP00000221496	9606.ENSP00000401907	0	0	0	0	0	0.126	0.650	0.675	0.891
AMH	SOX9	9606.ENSP00000221496	9606.ENSP00000245479	0	0	0	0	0	0.045	0.500	0.847	0.920
AMH	BMPR1A	9606.ENSP00000221496	9606.ENSP00000361107	0	0	0	0	0	0.126	0.900	0.540	0.956
ANXA1	EREG	9606.ENSP00000366109	9606.ENSP00000244869	0	0	0	0	0.062	0	0	0.415	0.427
ANXA1	CD81	9606.ENSP00000366109	9606.ENSP00000263645	0	0	0	0	0.055	0	0	0.675	0.680
ANXA1	TP53	9606.ENSP00000366109	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.677	0.762
ANXA1	APP	9606.ENSP00000366109	9606.ENSP00000284981	0	0	0	0	0.110	0	0.400	0.287	0.586
ANXA1	PLG	9606.ENSP00000366109	9606.ENSP00000308938	0	0	0	0	0	0	0	0.533	0.533
ANXA1	SOX2	9606.ENSP00000366109	9606.ENSP00000323588	0	0	0	0	0	0.420	0	0.507	0.701
ANXA1	CSF1	9606.ENSP00000366109	9606.ENSP00000327513	0	0	0	0	0.104	0	0	0.489	0.523
ANXA1	HSP90AA1	9606.ENSP00000366109	9606.ENSP00000335153	0	0	0	0	0.063	0	0	0.434	0.447
ANXA1	ANXA6	9606.ENSP00000366109	9606.ENSP00000346550	0	0	0.084	0.901	0.087	0	0.800	0.125	0.834
ANXA1	HSP90AB1	9606.ENSP00000366109	9606.ENSP00000360609	0	0	0	0	0.042	0	0	0.433	0.433
ANXA1	SRC	9606.ENSP00000366109	9606.ENSP00000362680	0	0	0	0	0.047	0.072	0.500	0.549	0.774
ANXA1	ITGB1	9606.ENSP00000366109	9606.ENSP00000379350	0	0	0	0	0.215	0	0	0.315	0.439
ANXA1	BCL2	9606.ENSP00000366109	9606.ENSP00000381185	0	0	0	0	0.052	0	0	0.440	0.446
ANXA1	CTNNB1	9606.ENSP00000366109	9606.ENSP00000495360	0	0	0	0	0.049	0	0	0.621	0.624
ANXA1	CD9	9606.ENSP00000366109	9606.ENSP00000371958	0	0	0	0	0.262	0	0	0.658	0.737
ANXA6	PTX3	9606.ENSP00000346550	9606.ENSP00000295927	0	0	0	0	0	0	0	0.427	0.426
ANXA6	CD9	9606.ENSP00000346550	9606.ENSP00000371958	0	0	0	0	0.139	0.292	0	0.376	0.586
APBA1	FXN	9606.ENSP00000265381	9606.ENSP00000419243	0	0	0	0	0	0	0	0.529	0.529
APBA1	APP	9606.ENSP00000265381	9606.ENSP00000284981	0	0	0	0	0.097	0.980	0	0.913	0.998
APBA2	APP	9606.ENSP00000453293	9606.ENSP00000284981	0	0	0	0	0.067	0.906	0	0.988	0.998
APBA2	MAGI2	9606.ENSP00000453293	9606.ENSP00000346151	0	0	0	0	0.062	0	0	0.598	0.607
APBA2	SLITRK1	9606.ENSP00000453293	9606.ENSP00000366288	0	0	0	0	0.141	0	0	0.433	0.492
APBA2	NDN	9606.ENSP00000453293	9606.ENSP00000497916	0	0	0	0	0.042	0	0	0.563	0.563
APOA5	ZPR1	9606.ENSP00000445002	9606.ENSP00000227322	0	0.264	0	0	0.049	0.069	0	0.809	0.859
APOA5	APP	9606.ENSP00000445002	9606.ENSP00000284981	0	0	0	0	0	0	0.720	0.406	0.826
APOA5	MED1	9606.ENSP00000445002	9606.ENSP00000300651	0	0	0	0	0.104	0.091	0.400	0.050	0.473
APOA5	PLG	9606.ENSP00000445002	9606.ENSP00000308938	0	0	0	0	0.613	0.107	0	0.164	0.686
APOA5	APOD	9606.ENSP00000445002	9606.ENSP00000345179	0	0	0	0	0	0	0	0.574	0.574
APOA5	TBL1XR1	9606.ENSP00000445002	9606.ENSP00000405574	0	0	0	0	0	0.105	0.400	0.049	0.444
APOD	FGF7	9606.ENSP00000345179	9606.ENSP00000267843	0	0	0	0	0.084	0	0	0.453	0.477
APOD	LEPR	9606.ENSP00000345179	9606.ENSP00000330393	0	0	0	0	0	0.095	0	0.643	0.663
APOD	FGFR3	9606.ENSP00000345179	9606.ENSP00000339824	0	0	0	0	0.071	0	0	0.398	0.417
APOD	ESR1	9606.ENSP00000345179	9606.ENSP00000405330	0	0	0	0	0.054	0.292	0	0.246	0.451
APP	TGFB1	9606.ENSP00000284981	9606.ENSP00000221930	0	0	0	0	0.044	0.627	0	0.730	0.895
APP	NOTCH2	9606.ENSP00000284981	9606.ENSP00000256646	0	0	0	0	0.103	0.045	0	0.557	0.587
APP	MSTN	9606.ENSP00000284981	9606.ENSP00000260950	0	0	0	0	0	0	0	0.438	0.438
APP	EP300	9606.ENSP00000284981	9606.ENSP00000263253	0	0	0	0	0.067	0	0	0.958	0.959
APP	WNT5A	9606.ENSP00000284981	9606.ENSP00000264634	0	0	0	0	0.067	0	0	0.485	0.499
APP	SEMA3A	9606.ENSP00000284981	9606.ENSP00000265362	0	0	0	0	0.059	0	0	0.567	0.575
APP	IQGAP1	9606.ENSP00000284981	9606.ENSP00000268182	0	0	0	0	0.098	0	0	0.377	0.414
APP	TP53	9606.ENSP00000284981	9606.ENSP00000269305	0	0	0	0	0.043	0	0	0.714	0.714
APP	SLC1A2	9606.ENSP00000284981	9606.ENSP00000278379	0	0	0	0	0.063	0	0	0.623	0.632
APP	LEP	9606.ENSP00000284981	9606.ENSP00000312652	0	0	0	0	0	0	0	0.417	0.416
APP	ERBB4	9606.ENSP00000284981	9606.ENSP00000342235	0	0	0	0	0.062	0	0	0.418	0.431
APP	ESR1	9606.ENSP00000284981	9606.ENSP00000405330	0	0	0	0	0	0	0	0.435	0.435
APP	NLGN3	9606.ENSP00000284981	9606.ENSP00000351591	0	0	0	0	0	0	0	0.452	0.452
APP	HSP90AB1	9606.ENSP00000284981	9606.ENSP00000360609	0	0	0	0	0.100	0.050	0	0.425	0.465
APP	MTOR	9606.ENSP00000284981	9606.ENSP00000354558	0	0	0	0	0.049	0	0	0.487	0.491
APP	SH3GL2	9606.ENSP00000284981	9606.ENSP00000369981	0	0	0	0	0.080	0.094	0	0.462	0.512
APP	DCX	9606.ENSP00000284981	9606.ENSP00000490614	0	0	0	0	0.055	0	0	0.531	0.538
APP	SMAD4	9606.ENSP00000284981	9606.ENSP00000341551	0	0	0	0	0.078	0.073	0	0.507	0.542
APP	SLC12A5	9606.ENSP00000284981	9606.ENSP00000387694	0	0	0	0	0.071	0	0	0.527	0.542
APP	IGF1	9606.ENSP00000284981	9606.ENSP00000376637	0	0	0	0	0.044	0	0	0.546	0.548
APP	EDN1	9606.ENSP00000284981	9606.ENSP00000368683	0	0	0	0	0.062	0	0	0.582	0.591
APP	PTEN	9606.ENSP00000284981	9606.ENSP00000361021	0	0	0	0	0.044	0	0	0.591	0.592
APP	BCL2	9606.ENSP00000284981	9606.ENSP00000381185	0	0	0	0	0	0.071	0	0.581	0.594
APP	HSP90AA1	9606.ENSP00000284981	9606.ENSP00000335153	0	0	0	0	0.092	0.317	0	0.451	0.630
APP	GAP43	9606.ENSP00000284981	9606.ENSP00000377372	0	0	0	0	0.073	0.292	0	0.506	0.647
APP	MAP1B	9606.ENSP00000284981	9606.ENSP00000296755	0	0	0	0	0.107	0	0	0.632	0.657
APP	PLG	9606.ENSP00000284981	9606.ENSP00000308938	0	0	0	0	0	0.183	0	0.630	0.685
APP	TGFB2	9606.ENSP00000284981	9606.ENSP00000355896	0	0	0	0	0.110	0.619	0	0.220	0.712
APP	C9orf72	9606.ENSP00000284981	9606.ENSP00000482753	0	0	0	0	0	0	0	0.749	0.749
APP	ITGB1	9606.ENSP00000284981	9606.ENSP00000379350	0	0	0	0	0.143	0.070	0	0.724	0.761
APP	LRP4	9606.ENSP00000284981	9606.ENSP00000367888	0	0	0	0	0.095	0.069	0	0.762	0.782
APP	CTNNB1	9606.ENSP00000284981	9606.ENSP00000495360	0	0	0	0	0.188	0.051	0	0.778	0.814
APP	FOXO3	9606.ENSP00000284981	9606.ENSP00000339527	0	0	0	0	0.082	0	0.750	0.344	0.836
APP	BDNF	9606.ENSP00000284981	9606.ENSP00000414303	0	0	0	0	0.067	0.042	0	0.854	0.858
APP	SRC	9606.ENSP00000284981	9606.ENSP00000362680	0	0	0	0	0.067	0.292	0.500	0.638	0.864
APP	CDK5	9606.ENSP00000284981	9606.ENSP00000419782	0	0	0	0	0.042	0.096	0	0.860	0.868
APP	NOTCH1	9606.ENSP00000284981	9606.ENSP00000498587	0	0	0	0	0.049	0.538	0	0.761	0.886
APP	KLK6	9606.ENSP00000284981	9606.ENSP00000366047	0	0	0	0	0.081	0.937	0	0.467	0.967
AR	AURKA	9606.ENSP00000363822	9606.ENSP00000216911	0	0	0	0	0.057	0	0	0.474	0.482
AR	TGFB1	9606.ENSP00000363822	9606.ENSP00000221930	0	0	0	0	0	0	0	0.460	0.460
AR	SOX9	9606.ENSP00000363822	9606.ENSP00000245479	0	0	0	0	0	0.071	0	0.500	0.515
AR	H3-3B	9606.ENSP00000363822	9606.ENSP00000254810	0	0	0	0	0	0.042	0.500	0.690	0.839
AR	MSTN	9606.ENSP00000363822	9606.ENSP00000260950	0	0	0	0	0	0	0	0.453	0.453
AR	SMAD2	9606.ENSP00000363822	9606.ENSP00000262160	0	0	0	0	0	0.045	0	0.418	0.421
AR	EP300	9606.ENSP00000363822	9606.ENSP00000263253	0	0	0	0	0.043	0.843	0	0.710	0.952
AR	WNT5A	9606.ENSP00000363822	9606.ENSP00000264634	0	0	0	0	0.042	0	0	0.408	0.409
AR	FGF10	9606.ENSP00000363822	9606.ENSP00000264664	0	0	0	0	0.058	0.054	0	0.492	0.508
AR	FGF7	9606.ENSP00000363822	9606.ENSP00000267843	0	0	0	0	0.051	0.054	0	0.462	0.476
AR	TP53	9606.ENSP00000363822	9606.ENSP00000269305	0	0	0	0	0	0.439	0	0.838	0.905
AR	ATM	9606.ENSP00000363822	9606.ENSP00000278616	0	0	0	0	0.055	0	0	0.533	0.539
AR	MED1	9606.ENSP00000363822	9606.ENSP00000300651	0	0	0	0	0.042	0.538	0.500	0.247	0.811
AR	KMT2D	9606.ENSP00000363822	9606.ENSP00000301067	0	0	0	0	0.042	0.439	0	0.509	0.713
AR	SMAD1	9606.ENSP00000363822	9606.ENSP00000305769	0	0	0	0	0.062	0.512	0	0.166	0.585
AR	WDR48	9606.ENSP00000363822	9606.ENSP00000307491	0	0	0	0	0	0.296	0.500	0.201	0.694
AR	LEP	9606.ENSP00000363822	9606.ENSP00000312652	0	0	0	0	0.055	0	0	0.587	0.593
AR	EZH2	9606.ENSP00000363822	9606.ENSP00000320147	0	0	0	0	0.054	0.635	0	0.941	0.978
AR	FGF8	9606.ENSP00000363822	9606.ENSP00000321797	0	0	0	0	0.044	0.054	0	0.423	0.432
AR	SOX2	9606.ENSP00000363822	9606.ENSP00000323588	0	0	0	0	0.049	0.071	0	0.513	0.532
AR	SMAD3	9606.ENSP00000363822	9606.ENSP00000332973	0	0	0	0	0	0.626	0	0.879	0.953
AR	ZMIZ1	9606.ENSP00000363822	9606.ENSP00000334474	0	0	0	0	0.055	0.297	0	0.726	0.802
AR	HSP90AA1	9606.ENSP00000363822	9606.ENSP00000335153	0	0	0	0	0.054	0.901	0.900	0.990	0.999
AR	FOXO3	9606.ENSP00000363822	9606.ENSP00000339527	0	0	0	0	0.042	0.429	0	0.428	0.660
AR	SMAD4	9606.ENSP00000363822	9606.ENSP00000341551	0	0	0	0	0	0.294	0	0.809	0.859
AR	MTOR	9606.ENSP00000363822	9606.ENSP00000354558	0	0	0	0	0	0	0	0.548	0.548
AR	KDM5B	9606.ENSP00000363822	9606.ENSP00000356233	0	0	0	0	0	0.294	0	0.712	0.788
AR	HSP90AB1	9606.ENSP00000363822	9606.ENSP00000360609	0	0	0	0	0.054	0.570	0.900	0.990	0.999
AR	PTEN	9606.ENSP00000363822	9606.ENSP00000361021	0	0	0	0	0	0.295	0	0.853	0.892
