#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABAT	SPATA20	9606.ENSP00000379845	9606.ENSP00000006658	0	0	0	0	0.042	0	0.567	0	0.567
ABAT	SORD	9606.ENSP00000379845	9606.ENSP00000267814	0.109	0	0	0	0.112	0.465	0.116	0.338	0.707
ABAT	ACOX1	9606.ENSP00000379845	9606.ENSP00000293217	0.042	0	0	0	0.133	0	0.800	0.182	0.846
ABAT	ARG1	9606.ENSP00000379845	9606.ENSP00000349446	0.079	0	0	0	0.095	0	0.311	0.166	0.457
ABAT	DDO	9606.ENSP00000379845	9606.ENSP00000357920	0.061	0	0	0	0.191	0	0.124	0.264	0.445
ABAT	SGPL1	9606.ENSP00000379845	9606.ENSP00000362298	0.057	0	0	0	0.116	0.115	0.259	0.352	0.581
ABCC8	GATA6	9606.ENSP00000494321	9606.ENSP00000269216	0	0	0	0	0	0.047	0	0.443	0.447
ABCC8	PPARG	9606.ENSP00000494321	9606.ENSP00000287820	0	0	0	0	0.055	0	0	0.636	0.641
ABCC8	PTPRN	9606.ENSP00000494321	9606.ENSP00000295718	0	0	0	0	0.177	0.045	0	0.346	0.441
ABCC8	INSR	9606.ENSP00000494321	9606.ENSP00000303830	0	0	0	0	0.050	0.054	0	0.454	0.466
ABCC8	PRKACA	9606.ENSP00000494321	9606.ENSP00000309591	0	0.008	0	0	0.069	0	0.900	0.361	0.935
ABCC8	HNF4A	9606.ENSP00000494321	9606.ENSP00000312987	0	0	0	0	0.074	0	0	0.383	0.405
ABCC8	ATP1A4	9606.ENSP00000494321	9606.ENSP00000357060	0	0	0	0	0.072	0.078	0.540	0.182	0.635
ABCC8	HSP90AB1	9606.ENSP00000494321	9606.ENSP00000360609	0	0	0	0	0	0.073	0	0.443	0.461
ABCC8	PRKACG	9606.ENSP00000494321	9606.ENSP00000366488	0	0.009	0	0	0.069	0	0.900	0.364	0.935
ABCC8	TRPC3	9606.ENSP00000494321	9606.ENSP00000368966	0	0.001	0	0	0.072	0	0	0.441	0.459
ABCC8	HNF1A	9606.ENSP00000494321	9606.ENSP00000438804	0	0	0	0	0.130	0	0	0.819	0.835
ABCC8	HNF1B	9606.ENSP00000494321	9606.ENSP00000480291	0	0	0	0	0.103	0	0	0.441	0.477
ABCC8	UCP2	9606.ENSP00000494321	9606.ENSP00000499695	0	0	0	0	0.055	0	0	0.581	0.587
ABHD2	ZPBP	9606.ENSP00000268129	9606.ENSP00000046087	0	0	0	0	0	0	0	0.689	0.689
ABHD2	PRKAR2A	9606.ENSP00000268129	9606.ENSP00000265563	0	0	0	0	0.060	0	0	0.592	0.600
ABHD2	CATSPER2	9606.ENSP00000268129	9606.ENSP00000371180	0	0	0	0	0	0	0	0.416	0.416
ABHD2	CATSPER1	9606.ENSP00000268129	9606.ENSP00000309052	0	0	0	0	0	0	0	0.588	0.588
ABHD2	SPA17	9606.ENSP00000268129	9606.ENSP00000432305	0	0	0	0	0	0	0	0.829	0.829
ACE	SIRT1	9606.ENSP00000290866	9606.ENSP00000212015	0	0	0	0	0	0	0	0.489	0.489
ACE	MAPK1	9606.ENSP00000290866	9606.ENSP00000215832	0	0	0	0	0	0	0	0.535	0.535
ACE	MYH9	9606.ENSP00000290866	9606.ENSP00000216181	0	0	0	0	0	0.301	0	0.532	0.659
ACE	MMP2	9606.ENSP00000290866	9606.ENSP00000219070	0	0	0	0	0	0	0	0.483	0.483
ACE	PLAT	9606.ENSP00000290866	9606.ENSP00000220809	0	0	0	0	0	0	0	0.676	0.676
ACE	TGFB1	9606.ENSP00000290866	9606.ENSP00000221930	0	0	0	0	0.050	0	0	0.671	0.674
ACE	NUP107	9606.ENSP00000290866	9606.ENSP00000229179	0	0	0	0	0	0	0	0.561	0.561
ACE	MAPK14	9606.ENSP00000290866	9606.ENSP00000229795	0	0	0	0	0	0	0	0.571	0.571
ACE	LNPEP	9606.ENSP00000290866	9606.ENSP00000231368	0	0	0	0	0.057	0	0	0.554	0.562
ACE	NR3C1	9606.ENSP00000290866	9606.ENSP00000231509	0	0	0	0	0	0	0	0.631	0.631
ACE	APOB	9606.ENSP00000290866	9606.ENSP00000233242	0	0	0	0	0.108	0	0	0.724	0.743
ACE	ACVR2A	9606.ENSP00000290866	9606.ENSP00000241416	0	0	0	0	0	0	0	0.436	0.436
ACE	C3	9606.ENSP00000290866	9606.ENSP00000245907	0	0	0	0	0.059	0	0	0.418	0.428
ACE	EPO	9606.ENSP00000290866	9606.ENSP00000252723	0	0	0	0	0.048	0	0	0.664	0.666
ACE	MSTN	9606.ENSP00000290866	9606.ENSP00000260950	0	0	0	0	0	0	0	0.660	0.660
ACE	SLC6A4	9606.ENSP00000290866	9606.ENSP00000261707	0	0	0	0	0.049	0.045	0	0.400	0.407
ACE	PDGFRB	9606.ENSP00000290866	9606.ENSP00000261799	0	0	0	0	0.044	0	0	0.463	0.465
ACE	PKD1	9606.ENSP00000290866	9606.ENSP00000262304	0	0	0	0	0	0	0	0.458	0.457
ACE	IL1A	9606.ENSP00000290866	9606.ENSP00000263339	0	0	0	0	0	0	0	0.570	0.570
ACE	IL1B	9606.ENSP00000290866	9606.ENSP00000263341	0	0	0	0	0	0	0	0.692	0.692
ACE	KDR	9606.ENSP00000290866	9606.ENSP00000263923	0	0	0	0	0.060	0	0	0.512	0.521
ACE	REN	9606.ENSP00000290866	9606.ENSP00000272190	0	0	0	0	0.044	0	0	0.987	0.987
ACE	EGFR	9606.ENSP00000290866	9606.ENSP00000275493	0	0	0	0	0	0	0	0.419	0.419
ACE	CRH	9606.ENSP00000290866	9606.ENSP00000276571	0	0	0	0	0	0	0	0.460	0.460
ACE	ADRA2A	9606.ENSP00000290866	9606.ENSP00000280155	0	0	0	0	0.091	0	0	0.397	0.429
ACE	APP	9606.ENSP00000290866	9606.ENSP00000284981	0	0	0	0	0	0	0	0.516	0.516
ACE	PPARG	9606.ENSP00000290866	9606.ENSP00000287820	0	0	0	0	0.054	0	0	0.669	0.674
ACE	BCL2	9606.ENSP00000290866	9606.ENSP00000381185	0	0	0	0	0	0	0	0.403	0.403
ACE	ITGB1	9606.ENSP00000290866	9606.ENSP00000379350	0	0	0	0	0	0.292	0	0.211	0.417
ACE	MTOR	9606.ENSP00000290866	9606.ENSP00000354558	0	0	0	0	0	0	0	0.436	0.436
ACE	SPP1	9606.ENSP00000290866	9606.ENSP00000378517	0	0	0	0	0	0	0	0.436	0.436
ACE	HSD11B2	9606.ENSP00000290866	9606.ENSP00000316786	0	0	0	0	0.069	0	0	0.430	0.447
ACE	FOS	9606.ENSP00000290866	9606.ENSP00000306245	0	0	0	0	0	0	0	0.450	0.450
ACE	ITGA5	9606.ENSP00000290866	9606.ENSP00000293379	0	0	0	0	0	0	0	0.450	0.450
ACE	THBD	9606.ENSP00000290866	9606.ENSP00000366307	0	0	0	0	0	0	0	0.453	0.453
ACE	CASP3	9606.ENSP00000290866	9606.ENSP00000311032	0	0	0	0	0	0	0	0.463	0.463
ACE	BSG	9606.ENSP00000290866	9606.ENSP00000333769	0	0	0	0	0.043	0	0	0.474	0.475
ACE	CTSB	9606.ENSP00000290866	9606.ENSP00000345672	0	0	0	0	0.059	0	0	0.475	0.484
ACE	HIF1A	9606.ENSP00000290866	9606.ENSP00000437955	0	0	0	0	0.067	0	0	0.479	0.493
ACE	HSP90AB1	9606.ENSP00000290866	9606.ENSP00000360609	0	0	0	0	0	0	0	0.504	0.504
ACE	ADM	9606.ENSP00000290866	9606.ENSP00000436607	0	0	0	0	0	0	0	0.507	0.507
ACE	MDK	9606.ENSP00000290866	9606.ENSP00000385451	0	0	0	0	0.047	0	0	0.504	0.507
ACE	ESR1	9606.ENSP00000290866	9606.ENSP00000405330	0	0	0	0	0.042	0	0	0.506	0.507
ACE	IZUMO1	9606.ENSP00000290866	9606.ENSP00000327786	0	0	0	0	0.042	0	0	0.515	0.515
ACE	EDNRA	9606.ENSP00000290866	9606.ENSP00000315011	0	0	0	0	0	0	0	0.530	0.530
ACE	HSPA5	9606.ENSP00000290866	9606.ENSP00000324173	0	0	0	0	0	0	0	0.546	0.546
ACE	MAS1	9606.ENSP00000290866	9606.ENSP00000501180	0	0	0	0	0	0	0	0.563	0.563
ACE	PDE5A	9606.ENSP00000290866	9606.ENSP00000347046	0	0	0	0	0	0	0	0.571	0.571
ACE	PTGS2	9606.ENSP00000290866	9606.ENSP00000356438	0	0	0	0	0.054	0	0	0.571	0.576
ACE	AVP	9606.ENSP00000290866	9606.ENSP00000369647	0	0	0	0	0.045	0	0	0.584	0.585
ACE	IL10	9606.ENSP00000290866	9606.ENSP00000412237	0	0	0	0	0.042	0	0	0.603	0.604
ACE	NPPC	9606.ENSP00000290866	9606.ENSP00000387159	0	0	0	0	0	0	0	0.606	0.606
ACE	LEP	9606.ENSP00000290866	9606.ENSP00000312652	0	0	0	0	0.047	0	0	0.609	0.611
ACE	PLG	9606.ENSP00000290866	9606.ENSP00000308938	0	0	0	0	0	0	0	0.614	0.614
ACE	AKT1	9606.ENSP00000290866	9606.ENSP00000451828	0	0	0	0	0.042	0	0	0.626	0.627
ACE	NOS3	9606.ENSP00000290866	9606.ENSP00000297494	0	0	0	0	0.066	0	0	0.724	0.731
ACE	MMP9	9606.ENSP00000290866	9606.ENSP00000361405	0	0	0	0	0.061	0	0	0.727	0.733
ACE	EDN1	9606.ENSP00000290866	9606.ENSP00000368683	0	0	0	0	0	0	0	0.779	0.779
ACE	TAC1	9606.ENSP00000290866	9606.ENSP00000321106	0	0	0	0	0	0	0	0.783	0.783
ACE	NPPA	9606.ENSP00000290866	9606.ENSP00000365663	0	0	0	0	0	0	0	0.836	0.836
ACE	MME	9606.ENSP00000290866	9606.ENSP00000418525	0	0	0	0	0	0	0	0.882	0.882
ACE	ACE2	9606.ENSP00000290866	9606.ENSP00000389326	0	0	0.109	0.857	0.042	0	0	0.952	0.956
ACE	AGT	9606.ENSP00000290866	9606.ENSP00000355627	0	0	0	0	0	0.733	0.750	0.989	0.999
ACE2	CFTR	9606.ENSP00000389326	9606.ENSP00000003084	0	0	0	0	0.099	0.292	0	0.304	0.518
ACE2	SIRT1	9606.ENSP00000389326	9606.ENSP00000212015	0	0	0	0	0	0	0	0.438	0.438
ACE2	PLAT	9606.ENSP00000389326	9606.ENSP00000220809	0	0	0	0	0	0	0	0.529	0.529
ACE2	TGFB1	9606.ENSP00000389326	9606.ENSP00000221930	0	0	0	0	0	0	0	0.475	0.475
ACE2	EPOR	9606.ENSP00000389326	9606.ENSP00000222139	0	0	0	0	0	0	0	0.731	0.731
ACE2	LNPEP	9606.ENSP00000389326	9606.ENSP00000231368	0	0	0	0	0.057	0	0	0.468	0.477
ACE2	IL1A	9606.ENSP00000389326	9606.ENSP00000263339	0	0	0	0	0	0	0	0.621	0.621
ACE2	IL1B	9606.ENSP00000389326	9606.ENSP00000263341	0	0	0	0	0	0	0	0.764	0.764
ACE2	REN	9606.ENSP00000389326	9606.ENSP00000272190	0	0	0	0	0.053	0	0	0.960	0.960
ACE2	EGFR	9606.ENSP00000389326	9606.ENSP00000275493	0	0	0	0	0.058	0	0	0.575	0.583
ACE2	ASZ1	9606.ENSP00000389326	9606.ENSP00000284629	0	0	0	0	0	0	0	0.480	0.480
ACE2	APP	9606.ENSP00000389326	9606.ENSP00000284981	0	0	0	0	0	0.236	0	0.301	0.443
ACE2	PPARG	9606.ENSP00000389326	9606.ENSP00000287820	0	0	0	0	0	0	0	0.420	0.420
ACE2	STAT5B	9606.ENSP00000389326	9606.ENSP00000293328	0	0	0	0	0	0	0	0.439	0.439
ACE2	ITGA5	9606.ENSP00000389326	9606.ENSP00000293379	0	0	0	0	0	0.236	0	0.735	0.788
ACE2	LZTFL1	9606.ENSP00000389326	9606.ENSP00000296135	0	0	0	0	0	0	0	0.479	0.479
ACE2	ITGA2	9606.ENSP00000389326	9606.ENSP00000296585	0	0	0	0	0	0.363	0	0.116	0.412
ACE2	TLR3	9606.ENSP00000389326	9606.ENSP00000296795	0	0	0	0	0.083	0	0	0.581	0.600
ACE2	CSF2	9606.ENSP00000389326	9606.ENSP00000296871	0	0	0	0	0	0	0	0.575	0.575
ACE2	NOS3	9606.ENSP00000389326	9606.ENSP00000297494	0	0	0	0	0	0	0	0.477	0.477
ACE2	AXL	9606.ENSP00000389326	9606.ENSP00000301178	0	0	0	0	0	0	0	0.403	0.403
ACE2	PLG	9606.ENSP00000389326	9606.ENSP00000308938	0	0	0	0	0.055	0	0	0.458	0.465
ACE2	CASP3	9606.ENSP00000389326	9606.ENSP00000311032	0	0	0	0	0.047	0	0	0.402	0.406
ACE2	LEP	9606.ENSP00000389326	9606.ENSP00000312652	0	0	0	0	0	0	0	0.416	0.416
ACE2	FOXJ1	9606.ENSP00000389326	9606.ENSP00000323880	0	0	0	0	0.055	0	0	0.433	0.441
ACE2	HSPA5	9606.ENSP00000389326	9606.ENSP00000324173	0	0	0	0	0	0.591	0	0.879	0.948
ACE2	BSG	9606.ENSP00000389326	9606.ENSP00000333769	0	0	0	0	0	0.052	0	0.968	0.968
ACE2	GHRL	9606.ENSP00000389326	9606.ENSP00000335074	0	0	0	0	0	0.292	0	0.628	0.725
ACE2	CTSB	9606.ENSP00000389326	9606.ENSP00000345672	0	0	0	0	0	0	0	0.693	0.693
ACE2	TGFBR2	9606.ENSP00000389326	9606.ENSP00000351905	0	0	0	0	0	0.292	0	0.192	0.403
ACE2	TLR9	9606.ENSP00000389326	9606.ENSP00000353874	0	0	0	0	0	0	0	0.411	0.411
ACE2	MAST2	9606.ENSP00000389326	9606.ENSP00000354671	0	0	0	0	0	0.510	0	0.061	0.520
ACE2	AGT	9606.ENSP00000389326	9606.ENSP00000355627	0	0	0	0	0.042	0.739	0.750	0.989	0.999
ACE2	PTGS2	9606.ENSP00000389326	9606.ENSP00000356438	0	0	0	0	0.054	0	0	0.607	0.612
ACE2	HSP90AB1	9606.ENSP00000389326	9606.ENSP00000360609	0	0	0	0	0	0	0	0.503	0.503
ACE2	MMP9	9606.ENSP00000389326	9606.ENSP00000361405	0	0	0	0	0	0	0	0.407	0.407
ACE2	SRC	9606.ENSP00000389326	9606.ENSP00000362680	0	0	0	0	0	0	0	0.562	0.562
ACE2	AR	9606.ENSP00000389326	9606.ENSP00000363822	0	0	0	0	0.056	0	0	0.409	0.418
ACE2	NPPA	9606.ENSP00000389326	9606.ENSP00000365663	0	0	0	0	0	0	0	0.451	0.451
ACE2	THBD	9606.ENSP00000389326	9606.ENSP00000366307	0	0	0	0	0	0	0	0.439	0.439
ACE2	EDN1	9606.ENSP00000389326	9606.ENSP00000368683	0	0	0	0	0.056	0	0	0.526	0.533
ACE2	CD9	9606.ENSP00000389326	9606.ENSP00000371958	0	0	0	0	0	0	0	0.457	0.457
ACE2	ITGB1	9606.ENSP00000389326	9606.ENSP00000379350	0	0	0	0	0	0.363	0	0.857	0.905
ACE2	GATA4	9606.ENSP00000389326	9606.ENSP00000435712	0	0	0	0	0.042	0	0	0.401	0.401
ACE2	HIF1A	9606.ENSP00000389326	9606.ENSP00000437955	0	0	0	0	0.055	0	0	0.416	0.425
ACE2	AKT1	9606.ENSP00000389326	9606.ENSP00000451828	0	0	0	0	0	0	0	0.487	0.487
ACE2	ESR1	9606.ENSP00000389326	9606.ENSP00000405330	0	0	0	0	0	0	0	0.619	0.619
ACE2	MAS1	9606.ENSP00000389326	9606.ENSP00000501180	0	0	0	0	0	0	0	0.662	0.662
ACE2	IL10	9606.ENSP00000389326	9606.ENSP00000412237	0	0	0	0	0	0	0	0.703	0.703
ACE2	MME	9606.ENSP00000389326	9606.ENSP00000418525	0	0	0	0	0.043	0	0.900	0.660	0.964
ACOD1	DLD	9606.ENSP00000366682	9606.ENSP00000205402	0.048	0	0	0	0.107	0.058	0.285	0.265	0.503
ACOD1	IL1B	9606.ENSP00000366682	9606.ENSP00000263341	0	0	0	0	0.260	0	0	0.487	0.605
ACOD1	TLR3	9606.ENSP00000366682	9606.ENSP00000296795	0	0	0	0	0.056	0	0	0.500	0.507
ACOD1	ARG1	9606.ENSP00000366682	9606.ENSP00000349446	0.061	0	0	0	0.109	0	0	0.420	0.472
ACOD1	TLR9	9606.ENSP00000366682	9606.ENSP00000353874	0	0	0	0	0	0	0	0.435	0.435
ACOD1	HIF1A	9606.ENSP00000366682	9606.ENSP00000437955	0	0	0	0	0.042	0	0	0.418	0.418
ACOD1	TXNRD3	9606.ENSP00000366682	9606.ENSP00000430031	0.048	0	0	0	0.107	0.058	0.285	0.156	0.428
ACOD1	IDH1	9606.ENSP00000366682	9606.ENSP00000390265	0.053	0	0	0	0.063	0	0	0.453	0.472
ACOD1	TLR5	9606.ENSP00000366682	9606.ENSP00000496355	0	0	0	0	0	0	0	0.499	0.499
ACOX1	DLD	9606.ENSP00000293217	9606.ENSP00000205402	0.042	0	0	0	0.106	0	0.216	0.355	0.509
ACOX1	SIRT1	9606.ENSP00000293217	9606.ENSP00000212015	0	0	0	0	0	0	0	0.457	0.457
ACOX1	APOB	9606.ENSP00000293217	9606.ENSP00000233242	0	0	0	0	0.077	0	0	0.547	0.564
ACOX1	ACSBG1	9606.ENSP00000293217	9606.ENSP00000258873	0.050	0	0	0	0.195	0.076	0.288	0.329	0.601
ACOX1	PPARG	9606.ENSP00000293217	9606.ENSP00000287820	0	0	0	0	0.047	0	0	0.739	0.740
ACOX1	CBS	9606.ENSP00000293217	9606.ENSP00000381231	0	0	0	0	0.236	0	0	0.275	0.422
ACOX1	CEBPA	9606.ENSP00000293217	9606.ENSP00000427514	0	0	0	0	0.061	0.051	0	0.449	0.467
ACOX1	CDY1	9606.ENSP00000293217	9606.ENSP00000302968	0.046	0	0	0	0.295	0.091	0.185	0.166	0.508
ACOX1	CDY1B	9606.ENSP00000293217	9606.ENSP00000303178	0.046	0	0	0	0.295	0.091	0.185	0.166	0.508
ACOX1	LEP	9606.ENSP00000293217	9606.ENSP00000312652	0	0	0	0	0	0	0	0.511	0.511
ACOX1	CDYL	9606.ENSP00000293217	9606.ENSP00000380718	0.046	0	0	0	0.295	0.091	0.185	0.178	0.516
ACOX1	NCOA1	9606.ENSP00000293217	9606.ENSP00000385216	0	0	0	0	0.101	0	0.400	0.188	0.524
ACOX1	UBB	9606.ENSP00000293217	9606.ENSP00000478771	0	0	0	0	0.087	0.071	0.500	0	0.538
ACOX1	MED1	9606.ENSP00000293217	9606.ENSP00000300651	0	0	0	0	0.049	0	0.400	0.269	0.546
ACOX1	ACSBG2	9606.ENSP00000293217	9606.ENSP00000465589	0.050	0	0	0	0.195	0.076	0.288	0.392	0.638
ACOX1	DDO	9606.ENSP00000293217	9606.ENSP00000357920	0	0	0	0	0.052	0	0.500	0.344	0.662
ACOX1	PPARD	9606.ENSP00000293217	9606.ENSP00000310928	0	0	0	0	0	0	0	0.667	0.667
ACOX1	UCP2	9606.ENSP00000293217	9606.ENSP00000499695	0	0	0	0	0	0	0	0.774	0.774
ACOX1	IDH1	9606.ENSP00000293217	9606.ENSP00000390265	0	0	0	0	0.220	0.197	0.500	0.374	0.778
ACOX1	ACSL4	9606.ENSP00000293217	9606.ENSP00000339787	0.050	0	0	0	0.140	0.071	0.430	0.575	0.782
ACOX1	HSD17B4	9606.ENSP00000293217	9606.ENSP00000411960	0.054	0	0	0	0.430	0.065	0.918	0.968	0.998
ACR	ZPBP	9606.ENSP00000216139	9606.ENSP00000046087	0	0	0	0	0.052	0	0	0.492	0.497
ACR	DDX4	9606.ENSP00000216139	9606.ENSP00000424838	0	0	0	0	0	0.071	0	0.382	0.402
ACR	ZPBP2	9606.ENSP00000216139	9606.ENSP00000335384	0	0	0	0	0	0	0	0.403	0.403
ACR	PCSK4	9606.ENSP00000216139	9606.ENSP00000300954	0	0	0	0	0.061	0	0	0.391	0.404
ACR	GFRA1	9606.ENSP00000216139	9606.ENSP00000347591	0	0	0	0	0	0	0	0.406	0.406
ACR	PLCZ1	9606.ENSP00000216139	9606.ENSP00000266505	0	0	0	0	0.104	0	0	0.368	0.409
ACR	DAZ1	9606.ENSP00000216139	9606.ENSP00000384573	0	0	0	0	0	0.045	0	0.410	0.412
ACR	SPACA1	9606.ENSP00000216139	9606.ENSP00000237201	0	0	0	0	0.047	0	0	0.431	0.435
ACR	SPAM1	9606.ENSP00000216139	9606.ENSP00000345849	0	0	0	0	0.061	0.064	0	0.424	0.450
ACR	TEKT1	9606.ENSP00000216139	9606.ENSP00000341346	0	0	0	0	0	0	0	0.453	0.453
ACR	TESMIN	9606.ENSP00000216139	9606.ENSP00000255087	0	0	0	0	0	0.049	0	0.451	0.455
